location,sampler,cv,n,n_pos,n_neg,pos_rate,pr_auc,pr_auc_baseline,pr_auc_lift,roc_auc,precision_U,recall_U,f1_U,precision_H,recall_H,f1_macro,MCC,bal_acc,accuracy,tn,fp,fn,tp,thr_best_f1,f1_U_best,recall_U_best,n_train_fit,n_synthetic,params,gsmote_k_neighbors,gsmote_truncation_factor,gsmote_deformation_factor,gsmote_selection_strategy
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,0.062058015009461176,0.06371963361210672,-0.0016616186026455482,0.4936303700552956,0.05291005291005291,0.125,0.07434944237918216,0.9343647444913268,0.8477243726074011,0.4816439450968168,-0.01863029480645164,0.48636218630370054,0.8016726403823178,1993,358,140,20,0.19,0.12109375,0.58125,3761,1752,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",4,0.5,1.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,0.06279336606047733,0.06371963361210672,-0.0009262675516293895,0.4778604849000425,0.04411764705882353,0.0375,0.04054054054054054,0.9351578947368421,0.9447043811144193,0.49022371927577174,-0.019204284933693274,0.49110219055720966,0.8868976503385105,2221,130,154,6,0.06,0.1238390092879257,0.75,3761,1752,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",4,0.5,1.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,0.0707363216534744,0.06371963361210672,0.00701668804136768,0.5133440557209699,0.06976744186046512,0.43125,0.12010443864229765,0.9402102496714849,0.6086771586558911,0.42953324178435565,0.01995948077520327,0.5199635793279456,0.5973715651135006,1431,920,91,69,0.59,0.12345679012345678,0.3125,3761,1752,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",4,1.0,0.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,0.06293534295508071,0.06371963361210672,-0.00078429065702601,0.499395204168439,0.05694760820045558,0.15625,0.08347245409015025,0.9348455598455598,0.823904721395151,0.47967427814161595,-0.012761930362997644,0.4900773606975755,0.7813620071684588,1937,414,135,25,0.07,0.12357581069237511,0.88125,3761,1752,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",4,1.0,0.0,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,0.063483359155003,0.06371963361210672,-0.00023627445710372452,0.5000119629944705,0.05925925925925926,0.25,0.09580838323353294,0.934640522875817,0.729902169289664,0.45774417251000743,-0.011072540175831605,0.489951084644832,0.6993229788928713,1716,635,120,40,0.06,0.12286959968291716,0.96875,3761,1752,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",4,1.0,0.5,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,0.060444617518850996,0.06371963361210672,-0.003275016093255728,0.48489472564866015,0.04602510460251046,0.06875,0.05513784461152882,0.934419014084507,0.9030199914929817,0.4867945333808239,-0.023496014466877907,0.48588499574649086,0.8498606133014736,2123,228,149,11,0.05,0.12250453720508167,0.84375,3761,1752,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",4,1.0,0.5,combined
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,0.06197060610371509,0.06371963361210672,-0.0017490275083916346,0.48739100382815825,0.0670926517571885,0.13125,0.08879492600422834,0.9367606915377616,0.8757975329646959,0.49702441398035113,0.005211196013915678,0.503523766482348,0.8283552369573874,2059,292,139,21,0.08,0.11669203450025367,0.71875,3761,1752,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",4,1.0,1.0,minority
AHCensus_Basemap,gsmote,spatial,2511,160,2351,0.06371963361210672,0.062312336553650385,0.06371963361210672,-0.0014072970584563388,0.4839549659719268,0.06521739130434782,0.0375,0.047619047619047616,0.9363373294749897,0.963419821352616,0.4986522911051213,0.0011958534066474327,0.500459910676308,0.9044205495818399,2265,86,154,6,0.06,0.11419068736141907,0.64375,3761,1752,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",4,1.0,1.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08991121450452019,0.09212344541685859,-0.002212230912338395,0.49641045154743785,0.08574739281575898,0.37,0.13922859830667922,0.9036697247706422,0.5996955859969558,0.4300900539566333,-0.017908323483990164,0.4848477929984779,0.5785352372178719,1182,789,126,74,0.09,0.17383669885864794,0.99,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",3,-1.0,0.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08204655220636857,0.09212344541685859,-0.010076893210490018,0.45803145611364793,0.07228915662650602,0.18,0.10315186246418338,0.9019725044829647,0.7656012176560122,0.4656813099368118,-0.037418368419824204,0.4728006088280061,0.7116536158452326,1509,462,164,36,0.05,0.16795279164775306,0.925,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": -1.0}",3,-1.0,0.0,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.0822171053361225,0.09212344541685859,-0.009906340080736084,0.4559639776763065,0.06566604127579738,0.175,0.09549795361527967,0.8992673992673993,0.7473363774733638,0.45589527772202054,-0.052186167103563205,0.46116818873668186,0.6946107784431138,1473,498,165,35,0.06,0.16941391941391942,0.925,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",3,-1.0,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08729954432235237,0.09212344541685859,-0.004823901094506214,0.4809538305428716,0.07727272727272727,0.255,0.1186046511627907,0.9013898080741231,0.6910197869101978,0.4504568344843247,-0.03393819218481058,0.4730098934550989,0.650852141870106,1362,609,149,51,0.05,0.17303469477382522,0.985,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",3,-1.0,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08013611317420923,0.09212344541685859,-0.011987332242649362,0.4512468290208016,0.0659025787965616,0.115,0.08378870673952642,0.9028540065861691,0.8346017250126839,0.4755879995601139,-0.03968140876309549,0.47480086250634196,0.7683095347766007,1645,326,177,23,0.05,0.16203259827420902,0.845,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": -1.0}",3,-1.0,0.5,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08027926931908153,0.09212344541685859,-0.011844176097777062,0.45347158802638254,0.06611570247933884,0.12,0.0852575488454707,0.9026548672566371,0.8280060882800608,0.4744890549202214,-0.04029566031487334,0.4740030441400304,0.7627821280515892,1632,339,176,24,0.05,0.16446124763705103,0.87,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",3,-1.0,0.5,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08245984951999256,0.09212344541685859,-0.009663595896866023,0.46256341958396757,0.0794044665012407,0.16,0.10613598673300166,0.9049773755656109,0.8117706747843734,0.48098989761897476,-0.020997382207405425,0.4858853373921867,0.751727314601566,1600,371,168,32,0.09,0.17361784675072744,0.895,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",3,-1.0,1.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.0807881243732417,0.09212344541685859,-0.011335321043616883,0.45391679350583464,0.06091370558375635,0.06,0.060453400503778336,0.9047619047619048,0.9061390157280568,0.4829516685662111,-0.034091899598432736,0.48306950786402836,0.8281897742975587,1786,185,188,12,0.1,0.15486194477791115,0.645,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": -1.0}",3,-1.0,1.0,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.07864904952294487,0.09212344541685859,-0.013474395893913721,0.44070395738203955,0.06829268292682927,0.07,0.0691358024691358,0.9053916581892166,0.9030948756976154,0.4866888054763764,-0.026608759335450694,0.4865474378488077,0.8263473053892215,1780,191,186,14,0.05,0.1540020263424519,0.76,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",3,-1.0,1.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.09060445755685508,0.09212344541685859,-0.0015189878600035123,0.49987569761542366,0.09284116331096197,0.415,0.15173674588665448,0.9083790133124511,0.5885337392186707,0.43301123008618436,0.0020764840446918513,0.5017668696093354,0.5725472132657762,1160,811,117,83,0.07,0.17360806663743972,0.99,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",3,0.0,0.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08304084843811298,0.09212344541685859,-0.00908259697874561,0.4622234906139016,0.06989247311827956,0.195,0.10290237467018469,0.9001859888406696,0.7366818873668188,0.4565851159065209,-0.04521264210424478,0.46584094368340945,0.6867802855826808,1452,519,161,39,0.05,0.16870748299319727,0.93,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.0}",3,0.0,0.0,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08238344115812991,0.09212344541685859,-0.009740004258728674,0.45906773211567725,0.06525573192239859,0.185,0.09647979139504563,0.8983790523690773,0.7311009639776763,0.45131681877444585,-0.055235917143549224,0.45805048198883813,0.680792261630585,1441,530,163,37,0.05,0.17207207207207206,0.955,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",3,0.0,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.0862344966309968,0.09212344541685859,-0.005888948785861783,0.47403982749873164,0.08477011494252873,0.295,0.13169642857142858,0.9044067796610169,0.6768138001014713,0.4529637105132245,-0.017466030236642373,0.48590690005073567,0.6416397973284201,1334,637,141,59,0.05,0.17299205648720212,0.98,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",3,0.0,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.0815903363870006,0.09212344541685859,-0.01053310902985799,0.4575900558092339,0.07371007371007371,0.15,0.09884678747940692,0.9036281179138322,0.808726534753932,0.4761971554532242,-0.030583187545181943,0.479363267376966,0.7480423767848917,1594,377,170,30,0.09,0.1641025641025641,0.8,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.0}",3,0.0,0.5,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08047399542786049,0.09212344541685859,-0.011649449988998098,0.4522805682394723,0.06649616368286446,0.13,0.08798646362098139,0.902247191011236,0.8148148148148148,0.4721457244791124,-0.04153196069864411,0.4724074074074074,0.751727314601566,1606,365,174,26,0.06,0.16460513796384396,0.865,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",3,0.0,0.5,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08175682435551865,0.09212344541685859,-0.01036662106133994,0.4652866565195332,0.07223476297968397,0.16,0.09953343701399689,0.9027777777777778,0.791476407914764,0.4715023227243545,-0.03482070188165919,0.47573820395738203,0.7333026255181944,1560,411,168,32,0.06,0.1706642066420664,0.925,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",3,0.0,1.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08135479616157447,0.09212344541685859,-0.010768649255284118,0.4588533739218671,0.048,0.06,0.05333333333333334,0.9021343050494534,0.8792491121258245,0.4719390202124015,-0.05503985140521818,0.4696245560629122,0.8037770612620913,1733,238,188,12,0.06,0.1589873417721519,0.785,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.0}",3,0.0,1.0,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.07989639093102012,0.09212344541685859,-0.012227054485838468,0.45275621511922887,0.06319702602230483,0.085,0.07249466950959488,0.9037854889589906,0.8721461187214612,0.48008931771374397,-0.03761552050826231,0.4785730593607306,0.7996315062183326,1719,252,183,17,0.05,0.15933528836754643,0.815,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",3,0.0,1.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.09103160331753445,0.09212344541685859,-0.0010918420993241418,0.49579020801623547,0.08833922261484099,0.375,0.14299332697807435,0.905446293494705,0.6073059360730594,0.4349949932795018,-0.010486156361157132,0.4911529680365297,0.5859051128512206,1197,774,125,75,0.13,0.17505668934240362,0.965,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",3,0.5,0.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08397186601148261,0.09212344541685859,-0.008151579405375975,0.4677359208523592,0.06909090909090909,0.19,0.10133333333333333,0.9000616903146206,0.7402333840690005,0.45684706755753524,-0.046390933917567295,0.46511669203450023,0.6895439889451865,1459,512,162,38,0.06,0.16927322907083717,0.92,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.5}",3,0.5,0.0,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.0823455997471288,0.09212344541685859,-0.009777845669729793,0.45957382039573813,0.07491289198606271,0.215,0.1111111111111111,0.9016906700062617,0.730593607305936,0.45914299950174386,-0.035677945482999976,0.472796803652968,0.6830953477660064,1440,531,157,43,0.05,0.16982836495031617,0.94,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",3,0.5,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08556597990639928,0.09212344541685859,-0.006557465510459312,0.4807876712328767,0.07993730407523511,0.255,0.12171837708830549,0.9028049575994781,0.702181633688483,0.4558363574939244,-0.027183600963088642,0.4785908168442415,0.6609857208659604,1384,587,149,51,0.06,0.1732495511669659,0.965,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",3,0.5,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08142269722633494,0.09212344541685859,-0.010700748190523648,0.45840309487569764,0.06666666666666667,0.13,0.08813559322033898,0.9023020774845593,0.8153221714865551,0.4723727006613422,-0.04119128167289901,0.47266108574327753,0.7521879318286504,1607,364,174,26,0.05,0.16815406294034757,0.895,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.5}",3,0.5,0.5,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08096908187251088,0.09212344541685859,-0.011154363544347706,0.45548579401319134,0.061381074168797956,0.12,0.08121827411167512,0.9011235955056179,0.8138001014713343,0.46822843857543234,-0.049821552192324016,0.46690005073566715,0.7498848456932289,1604,367,176,24,0.06,0.16488845780795344,0.85,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",3,0.5,0.5,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08301792230761791,0.09212344541685859,-0.009105523109240676,0.46727803145611363,0.0835509138381201,0.16,0.1097770154373928,0.9060402684563759,0.821917808219178,0.4858541900810268,-0.013719119431018126,0.49095890410958903,0.760939659143252,1620,351,168,32,0.05,0.1699953553181607,0.915,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",3,0.5,1.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.0803378307378507,0.09212344541685859,-0.011785614679007891,0.454580162354135,0.05652173913043478,0.065,0.06046511627906977,0.9036579082946935,0.8899036022323693,0.478596566319494,-0.0423763431523263,0.4774518011161847,0.8139106402579457,1754,217,187,13,0.08,0.1586433260393873,0.725,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 0.5}",3,0.5,1.0,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08004879360511041,0.09212344541685859,-0.012074651811748174,0.4562620497209538,0.06882591093117409,0.085,0.07606263982102908,0.9048856548856549,0.8833079654997463,0.4850146318488971,-0.028864060059019838,0.48415398274987315,0.809765085214187,1741,230,183,17,0.06,0.161439588688946,0.785,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",3,0.5,1.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08867025447959724,0.09212344541685859,-0.0034531909372613467,0.49291603247082705,0.08795180722891566,0.365,0.141747572815534,0.9052945563012678,0.6159309994926433,0.43741968012757376,-0.011348352183001538,0.49046549974632164,0.592814371257485,1214,757,127,73,0.06,0.17506631299734748,0.99,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",3,1.0,0.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08555816087960097,0.09212344541685859,-0.006565284537257618,0.4681544901065449,0.07602339181286549,0.195,0.1093969144460028,0.9028950542822678,0.7595129375951294,0.46720879064818743,-0.030966723398873124,0.47725646879756467,0.707508060801474,1497,474,161,39,0.05,0.16788990825688074,0.915,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 1.0}",3,1.0,0.0,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08398414278474302,0.09212344541685859,-0.00813930263211557,0.46738964992389653,0.07692307692307693,0.205,0.11186903137789904,0.9029304029304029,0.7503805175038052,0.46574332699402016,-0.029982116386887903,0.4776902587519026,0.7001381851681253,1479,492,159,41,0.05,0.16795983569146508,0.92,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",3,1.0,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08334517437865477,0.09212344541685859,-0.00877827103820382,0.4715055809233891,0.07,0.21,0.105,0.8994271164863145,0.7168949771689498,0.451427159796725,-0.04727611814943166,0.4634474885844749,0.6701980654076463,1413,558,158,42,0.05,0.1738343141693074,0.96,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",3,1.0,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.0813208923906227,0.09212344541685859,-0.010802553026235881,0.46063926940639266,0.06267806267806268,0.11,0.07985480943738657,0.9021978021978022,0.8330796549974632,0.47305850469231503,-0.04471328537673665,0.4715398274987316,0.7664670658682635,1642,329,178,22,0.05,0.16475095785440613,0.86,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 1.0}",3,1.0,0.5,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08230605257761872,0.09212344541685859,-0.009817392839239866,0.4595852359208524,0.06779661016949153,0.12,0.08664259927797834,0.903137039075399,0.832572298325723,0.4765314369145964,-0.03712883262874323,0.4762861491628615,0.7669276830953478,1641,330,176,24,0.05,0.16291327264015332,0.85,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",3,1.0,0.5,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08105712945771529,0.09212344541685859,-0.0110663159591433,0.46050481988838154,0.0627062706270627,0.095,0.07554671968190854,0.9031049250535332,0.8559107052257737,0.47721071331842235,-0.04096711233677044,0.47545535261288685,0.7858129894058038,1687,284,181,19,0.06,0.1580547112462006,0.78,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",3,1.0,1.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08015761482548736,0.09212344541685859,-0.011965830591371227,0.4554984779299848,0.05142857142857143,0.045,0.048,0.904308617234469,0.9157787924911213,0.4790037811948576,-0.04166582422529577,0.48038939624556065,0.8355596499309074,1805,166,191,9,0.06,0.15658747300215983,0.725,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": 1.0}",3,1.0,1.0,majority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08101577693485776,0.09212344541685859,-0.01110766848200083,0.46229452054794523,0.05649717514124294,0.05,0.05305039787798409,0.9047141424272819,0.915271435819381,0.48150628342827323,-0.036702523718446595,0.4826357179096905,0.8355596499309074,1804,167,190,10,0.05,0.15879605604566685,0.765,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",3,1.0,1.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08949664518319361,0.09212344541685859,-0.002626800233664975,0.49787290715372906,0.09215017064846416,0.405,0.15013901760889714,0.9078947368421053,0.5951293759512938,0.43455464518201525,7.622302350756725e-05,0.500064687975647,0.5776140027637033,1173,798,119,81,0.06,0.17410323709536307,0.995,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",4,-1.0,0.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.0838173540793257,0.09212344541685859,-0.008306091337532892,0.47131278538812793,0.07889546351084813,0.2,0.11315417256011315,0.9038461538461539,0.763064434297311,0.4703322444643757,-0.025247735067379824,0.48153221714865546,0.7111929986181483,1504,467,160,40,0.13,0.1674515960230246,0.8,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",4,-1.0,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08686968108717877,0.09212344541685859,-0.005253764329679819,0.47987823439878236,0.06950354609929078,0.245,0.10828729281767956,0.8969986357435198,0.6671740233384069,0.43674475202420204,-0.05424000917853544,0.45608701166920346,0.6282818977429756,1315,656,151,49,0.05,0.17341549295774647,0.985,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",4,-1.0,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08151718287058811,0.09212344541685859,-0.010606262546270478,0.4613964992389651,0.06406685236768803,0.115,0.08228980322003578,0.902317880794702,0.8295281582952816,0.47334157092008927,-0.0431821810574428,0.4722640791476408,0.7637033625057578,1635,336,177,23,0.05,0.16475095785440613,0.86,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",4,-1.0,0.5,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08142839978585457,0.09212344541685859,-0.010695045631004013,0.45748731608320653,0.07407407407407407,0.16,0.10126582278481013,0.9033927544565843,0.7970573313039067,0.47408304616329455,-0.031106824284716093,0.47852866565195334,0.7383694150161216,1571,400,168,32,0.05,0.1710646041856233,0.94,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",4,-1.0,1.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08011341641806924,0.09212344541685859,-0.012010028998789349,0.4516412988330797,0.055299539170506916,0.06,0.05755395683453238,0.9037871033776868,0.8959918822932521,0.47871328414975023,-0.04243253292601492,0.477995941146626,0.8189774297558728,1766,205,188,12,0.05,0.15680323722812342,0.775,3153,1416,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",4,-1.0,1.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.09269082290738706,0.09212344541685859,0.0005673774905284729,0.4956456113647894,0.09011943539630836,0.415,0.1480820695807315,0.9064,0.5748351090816844,0.42579514841967336,-0.005948071917073279,0.4949175545408422,0.5601105481345002,1133,838,117,83,0.11,0.17570596145226355,0.98,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",4,0.0,0.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08300779423624347,0.09212344541685859,-0.009115651180615122,0.4665131912734653,0.07801418439716312,0.22,0.11518324607329843,0.9029247044181705,0.7361745306950787,0.4631254408119427,-0.028902632114416318,0.4780872653475393,0.688622754491018,1451,520,156,44,0.05,0.1709868121873579,0.94,3153,1416,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",4,0.0,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08546628423214987,0.09212344541685859,-0.006657161184708715,0.48346017250126844,0.07906295754026355,0.27,0.12231030577576443,0.9018817204301075,0.6808726534753932,0.44912855560543063,-0.030596362667604037,0.4754363267376966,0.643021649009673,1342,629,146,54,0.15,0.17459538989700835,0.89,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",4,0.0,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,0.08143202971962143,0.09212344541685859,-0.010691415697237153,0.46617706747843746,0.06345177664974619,0.125,0.08417508417508418,0.9015194147439505,0.8127853881278538,0.4695155036670512,-0.04668301331089129,0.4688926940639269,0.7494242284661446,1602,369,175,25,0.05,0.16745956232159848,0.88,3153,1416,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",4,0.0,0.5,combined
